25,1,917,309,5
25,1,863,466,5
25,1,815,487,5
25,1,894,418,5
25,1,875,423,16
25,2,1221,647,96
25,2,1038,1008,13
25,2,742,1068,24
25,2,772,1146,22
25,2,397,1099,70
25,2,379,839,40
25,2,214,988,31
25,2,1204,311,57
25,2,401,968,28
25,2,620,39,40
25,3,1105,868,5
25,4,708,1072,5
25,4,602,525,5
25,4,599,326,5
25,4,1021,785,5
25,4,991,768,5
25,4,1007,769,5
26,1,177,521,93
26,1,362,447,79
26,1,169,388,56
26,1,285,264,5
26,1,198,192,5
26,1,182,645,5
26,1,218,709,5
26,1,144,632,5
26,1,733,457,5
26,1,501,814,5
26,1,504,354,5
26,1,375,310,5
26,1,733,89,132
26,1,1195,873,142
26,1,529,869,5
26,1,888,660,5
26,1,816,606,5
26,1,807,626,5
26,1,744,703,5
26,1,742,479,5
26,1,1026,570,60
26,1,1109,115,5
26,1,273,335,5
26,1,208,327,5
26,1,369,325,5
26,1,507,363,5
26,1,602,160,5
26,1,510,739,5
26,1,517,730,5
26,1,284,760,23
26,1,181,834,5
26,1,165,710,5
26,1,223,648,5
26,1,191,663,5
26,1,231,172,5
26,1,215,183,5
26,1,771,526,5
26,2,966,53,98
26,2,962,624,5
26,2,943,350,42
26,2,1009,152,71
26,2,754,829,71
26,3,1183,509,104
26,3,794,239,5
26,3,783,223,5
26,3,632,278,5
26,3,588,327,5
26,3,627,1077,158
26,4,83,567,5
26,4,802,562,5
26,4,492,341,5
26,4,425,198,5
27,1,828,534,90
27,1,470,89,149
27,1,445,444,28
27,1,582,908,5
27,1,1192,648,5
27,1,1251,578,5
27,1,861,315,5
27,2,1290,925,27
27,2,1243,484,42
27,2,750,193,86
27,2,171,571,164
27,2,362,734,210
27,2,1079,613,23
27,3,573,374,107
27,3,830,1004,5
27,4,1199,608,5
28,1,1100,545,23
28,1,847,507,216
28,1,597,644,69
28,1,644,819,67
28,1,781,465,32
28,1,576,142,57
28,2,363,686,110
28,2,444,332,142
28,3,743,157,69
28,3,1281,618,89
29,1,892,346,58
29,1,1054,97,57
29,1,964,404,5
29,2,1096,519,122
29,2,834,431,30
29,2,478,512,32
29,2,632,616,131
29,2,622,403,129
29,2,468,210,50
29,2,573,613,64
29,2,833,592,58
29,3,977,785,5
30,1,740,635,64
30,2,1225,643,144
30,2,885,259,21
30,2,960,562,27
30,2,743,251,40
30,4,270,217,5
31,1,887,257,1
31,1,823,173,3
31,1,1237,541,3
31,1,698,259,3
31,2,976,560,106
31,3,535,583,19
32,1,887,255,17
32,1,958,559,8
32,1,406,601,12
32,1,1236,539,13
32,2,380,471,107
33,1,734,566,96
33,2,1142,509,110
33,2,201,438,26
33,4,578,637,5
34,1,826,691,94
34,2,374,555,122
34,3,746,498,5
35,1,262,629,52
35,1,607,624,36
35,1,676,660,5
35,1,820,42,5
35,2,1152,601,103
35,2,341,721,68
35,2,1181,182,24
36,1,979,336,46
36,1,807,638,5
36,2,255,529,126
36,2,1175,113,27
36,2,408,174,39
36,3,1024,733,5
37,1,738,287,5
37,1,547,584,5
37,2,1188,541,114
37,2,754,174,5
38,1,905,786,145
38,1,763,522,5
38,1,824,554,5
38,1,817,542,5
38,1,970,317,5
38,1,264,32,5
38,2,201,542,117
38,2,662,291,63
38,2,201,955,35
38,3,612,620,5
38,3,646,525,5
38,3,704,209,5
39,1,634,614,5
39,2,1040,506,110
39,2,520,543,5
39,4,330,1096,5
40,1,272,220,5
40,1,1125,148,5
40,2,420,489,117
40,3,853,528,29
41,1,709,799,5
41,1,835,77,5
41,1,837,101,21
41,1,330,207,24
41,1,334,246,5
41,1,417,410,20
41,2,1188,624,112
41,2,850,757,5
41,2,328,1095,5
41,2,364,543,5
41,2,353,718,5
41,2,492,264,5
41,2,422,301,5
41,2,476,523,5
41,2,506,440,5
41,2,729,218,5
41,2,1092,422,5
41,2,1090,440,5
41,2,1340,836,5
41,4,783,908,5
42,1,560,660,44
42,1,597,923,5
42,1,179,289,5
42,1,269,219,5
42,2,293,642,110
42,2,939,474,5
42,2,1036,470,5
42,2,957,562,5
42,2,210,284,5
42,2,328,1095,5
42,3,597,969,5
43,1,858,818,5
43,1,1014,272,5
43,1,933,66,43
43,1,565,106,5
43,1,810,552,5
43,2,1231,560,117
43,2,110,338,5
43,2,265,653,44
43,2,373,815,5
43,2,215,855,5
43,2,211,842,5
43,2,870,1049,84
43,2,540,594,5
44,1,852,889,5
44,1,1089,544,5
44,1,930,402,5
44,2,344,536,119
44,2,818,746,69
44,2,822,373,43
44,2,1235,540,5
44,2,536,121,5
44,2,867,523,5
44,2,1189,496,5
44,2,1060,29,36
44,3,453,426,5
44,3,900,430,5
44,3,923,362,5
44,3,1003,293,5
44,3,1052,929,5
45,1,541,257,5
45,1,236,566,5
45,2,1172,576,117
46,1,1236,542,5
46,2,273,473,111
47,1,643,382,19
47,2,1088,532,119
48,1,1002,313,5
48,2,1083,619,117
48,4,1241,948,5
49,1,762,699,44
49,2,443,496,121
50,1,269,219,5
50,1,154,552,5
50,2,1165,542,107
51,1,1237,542,5
51,1,748,397,5
51,2,362,481,148
52,1,459,781,5
52,1,682,830,5
52,1,542,986,5
52,1,747,1122,5
52,1,752,856,5
52,1,841,1015,26
52,1,889,760,5
52,1,1343,292,26
52,1,905,293,16
52,1,942,123,5
52,1,717,255,5
52,1,720,237,12
52,1,440,143,40
52,1,312,110,5
52,1,602,16,47
52,1,460,641,23
52,1,365,679,5
52,1,432,923,5
52,1,493,750,5
52,1,284,102,5
52,1,484,30,5
52,2,1152,532,104
52,2,880,714,5
52,2,803,932,5
52,2,588,993,29
52,2,507,729,18
52,2,448,702,5
52,2,531,797,5
52,2,513,821,5
52,2,532,818,5
52,2,696,552,48
52,4,1175,817,5
53,1,977,328,83
53,1,1033,485,90
53,1,936,624,54
53,1,720,1051,92
53,1,1067,804,51
53,1,756,1017,5
53,1,1031,807,5
53,1,920,596,5
53,1,825,215,5
53,1,751,839,5
53,1,725,781,5
53,1,715,754,16
53,1,925,1017,5
53,1,859,1056,30
53,1,990,834,5
53,1,938,712,17
53,1,733,375,26
53,1,829,207,38
53,1,1003,180,24
53,1,573,27,22
53,1,495,460,5
53,1,484,550,5
53,1,745,336,5
53,2,321,468,119
53,2,779,934,37
53,2,666,782,35
53,2,310,19,54
53,2,1024,65,25
53,2,1237,539,5
53,2,1223,381,5
53,2,1340,836,5
53,2,726,539,5
53,2,793,619,5
53,2,785,610,5
53,3,911,567,5
53,4,474,554,5
54,1,416,973,5
54,1,378,927,5
54,1,374,921,5
54,1,580,851,23
54,1,844,893,20
54,1,964,890,5
54,1,968,906,17
54,1,1039,64,34
54,1,1097,97,23
54,1,1067,108,5
54,1,1084,89,5
54,1,345,102,5
54,1,359,91,28
54,1,394,56,24
54,1,670,450,5
54,1,680,347,5
54,2,369,550,111
54,2,784,410,31
54,2,651,794,43
54,3,428,957,5
54,3,587,98,5
54,3,511,77,5
54,3,386,235,5
54,4,257,156,5
54,4,992,301,5
55,1,989,1009,34
55,1,868,773,5
55,1,894,662,5
55,1,904,968,5
55,1,970,781,28
55,1,336,629,5
55,1,402,816,5
55,1,797,396,5
55,1,742,409,5
55,1,746,398,5
55,2,1098,550,122
55,2,1216,320,64
55,4,983,962,5
56,1,857,48,5
56,1,804,548,5
56,2,283,461,127
56,2,610,533,55
56,2,958,562,5
56,2,836,492,5
56,2,756,229,5
57,1,421,395,96
57,2,1111,664,113
58,1,547,537,5
58,2,1078,524,120
58,2,885,256,5
59,1,1237,541,5
59,1,622,230,5
59,2,298,588,90
59,3,885,255,5
60,1,1187,593,103
61,1,431,791,5
61,1,446,788,5
61,2,827,827,63
61,2,367,616,98
61,3,449,768,5
62,1,1191,533,99
63,1,484,126,5
63,1,831,553,5
63,1,961,625,5
63,2,1231,182,71
63,2,1231,347,57
63,2,303,537,109
64,1,550,159,51
64,1,614,256,57
64,1,817,390,55
64,1,802,629,122
64,1,594,724,95
64,1,667,840,31
64,1,758,821,32
64,1,799,853,36
64,1,1044,870,33
64,1,925,767,27
64,1,895,417,46
64,1,902,324,24
64,1,969,360,18
64,1,914,227,22
64,1,1041,421,5
64,1,1038,382,5
64,1,769,175,21
64,1,467,254,45
64,1,493,171,5
64,1,292,282,5
64,1,374,491,35
64,1,460,667,31
64,1,625,408,24
64,1,468,415,5
64,1,512,421,5
64,1,622,453,5
64,1,644,511,5
64,1,656,552,5
64,1,549,596,26
64,1,939,971,5
64,1,760,491,28
64,1,628,115,5
64,2,1249,598,112
64,2,632,937,5
64,2,1003,786,5
64,2,488,845,5
64,2,766,267,5
64,2,1105,774,5
64,2,950,709,5
64,3,938,608,5
64,3,494,56,5
64,3,679,510,5
65,1,496,156,44
65,1,609,470,56
65,1,884,992,128
65,1,430,807,63
65,1,545,912,66
65,1,569,784,41
65,1,671,850,32
65,1,743,929,22
65,1,628,925,21
65,1,733,1020,5
65,1,725,999,5
65,1,413,889,5
65,1,507,769,5
65,1,674,941,5
65,1,887,781,47
65,1,1002,822,29
65,1,835,498,59
65,1,885,602,58
65,1,1049,628,57
65,1,957,464,5
65,1,1021,452,5
65,1,635,621,5
65,1,670,617,5
65,1,681,563,5
65,1,694,568,5
65,1,711,579,5
65,1,656,290,5
65,1,715,319,5
65,1,852,227,5
65,1,934,278,5
65,1,673,331,5
65,1,794,76,5
65,1,541,403,5
65,1,549,408,59
65,1,450,449,32
65,1,497,458,5
65,1,383,26,5
65,1,448,121,5
65,2,265,624,108
65,2,296,85,5
65,2,665,64,5
65,4,618,692,5
65,4,654,709,5
66,1,275,745,68
66,1,445,511,5
66,1,457,395,5
66,1,403,364,5
66,1,560,400,5
66,1,609,40,5
66,1,1026,48,5
66,1,663,1030,5
66,1,730,1059,5
66,1,501,678,64
66,1,547,483,82
66,1,540,269,156
66,1,977,218,5
66,1,779,637,5
66,1,701,1010,30
66,1,775,972,64
66,1,847,914,36
66,1,1090,905,5
66,1,1107,918,5
66,1,1065,891,5
66,1,1076,28,37
66,1,561,355,37
66,1,250,133,5
66,1,342,174,5
66,1,271,219,5
66,1,284,601,5
66,1,366,580,5
66,1,313,645,5
66,1,390,443,49
66,1,568,716,5
66,1,529,755,57
66,1,419,815,5
66,1,351,797,5
66,1,353,839,25
66,1,709,656,5
66,1,764,651,5
66,1,723,473,5
66,2,1073,540,110
66,2,600,6,28
66,2,989,386,30
66,2,1350,468,34
66,2,1296,267,35
66,2,557,826,5
66,2,316,91,32
66,2,1281,189,64
66,2,1115,391,24
66,2,835,577,22
66,3,946,653,15
66,3,934,608,20
66,4,351,337,5
67,1,601,552,75
67,1,802,467,40
67,1,784,202,72
67,1,928,634,103
67,1,979,827,23
67,1,1141,603,44
67,1,941,891,31
67,1,751,575,46
67,1,1013,637,67
67,1,820,727,5
67,1,1023,71,49
67,1,743,184,31
67,1,447,1027,25
67,1,402,962,19
67,1,253,852,32
67,1,639,733,20
67,1,594,948,19
67,1,1131,765,5
67,1,1091,767,5
67,1,1038,824,29
67,1,1089,935,22
67,1,1204,893,22
67,1,769,381,33
67,1,959,326,18
67,1,1029,530,37
67,1,1243,488,51
67,1,928,298,28
67,1,1044,448,16
67,1,956,77,17
67,1,738,37,24
67,1,710,495,15
67,1,481,486,27
67,1,663,270,17
67,1,124,477,5
67,1,143,488,5
67,1,205,561,5
67,1,164,579,5
67,1,215,814,5
67,1,487,788,40
67,1,692,974,40
67,1,717,810,5
67,1,789,868,5
67,1,429,813,5
67,1,739,710,17
67,1,1166,672,5
67,1,1341,839,5
67,1,1300,732,5
67,1,1257,630,5
67,1,1227,660,5
67,1,1290,676,5
67,1,1279,696,5
67,1,1307,871,5
67,1,1228,742,5
67,1,1367,399,5
67,1,865,253,5
67,1,928,185,5
67,1,1006,54,5
67,1,1338,200,5
67,1,1239,237,5
67,1,641,290,5
67,1,657,627,17
67,1,723,461,5
67,2,331,448,124
67,3,860,519,11
67,3,511,434,12
67,4,445,901,5
67,4,1252,544,5
67,4,1085,596,5
67,4,114,753,5
67,4,208,129,5
67,4,1053,258,5
67,4,1101,305,5
68,1,270,221,5
68,1,886,255,5
68,2,1178,481,107
69,1,223,956,5
69,2,199,499,110
69,4,534,734,15
70,1,844,177,5
70,1,670,200,5
70,1,269,218,5
70,2,943,619,100
71,1,216,854,5
71,1,718,570,31
71,1,156,553,5
71,2,301,461,97
72,1,1182,575,6
73,1,958,562,5
73,2,323,448,119
73,4,1054,115,11
74,1,885,256,5
74,2,1111,598,124
75,1,147,563,5
75,3,403,613,119
76,1,115,354,5
76,2,1091,555,114
77,1,653,1007,5
77,1,886,255,5
77,2,464,461,99
78,1,935,774,5
78,1,1237,541,5
78,1,660,146,5
78,1,551,452,5
78,2,1002,585,107
78,2,419,708,17
78,2,519,593,14
78,3,366,779,24
78,3,421,801,10
78,3,848,254,16
78,4,519,618,5
79,1,270,218,5
79,2,357,542,120
79,4,353,325,5
79,4,244,296,5
80,2,1152,603,112
80,3,844,505,9
81,1,1237,542,5
81,2,318,570,141
82,1,885,255,5
82,1,1235,541,5
82,2,1065,422,113
82,4,501,136,5
83,1,959,560,5
83,1,886,256,5
83,1,158,553,5
83,2,374,598,111
84,1,514,393,80
84,1,234,603,175
84,1,506,603,43
84,1,344,825,110
84,1,1028,819,42
84,1,943,447,23
84,1,351,432,32
84,2,1152,468,107
84,2,856,451,50
84,3,726,471,22
84,3,510,856,30
84,3,459,749,25
85,1,486,328,44
85,1,884,524,64
85,1,799,258,96
85,1,1120,409,25
85,1,785,399,36
85,1,219,980,29
85,1,1111,819,45
85,1,1193,730,33
85,1,905,639,91
85,1,1087,660,21
85,2,318,481,100
85,3,1070,705,22
85,4,248,283,5
86,1,967,531,12
86,1,719,775,13
86,1,960,561,5
86,1,680,974,11
86,1,864,988,5
86,2,1127,596,102
86,2,805,706,40
86,2,799,905,11
86,2,1339,833,24
86,2,1000,905,31
87,1,959,561,5
87,1,1236,540,5
87,1,885,257,5
87,1,243,642,5
87,1,218,856,5
87,1,867,701,5
87,2,400,692,85
87,2,585,796,30
88,1,1239,542,5
88,1,268,217,5
88,2,956,547,98
89,1,1341,835,5
89,1,1237,542,5
89,1,958,561,5
89,1,883,256,5
89,1,406,881,5
89,2,385,514,103
1,0,1003,1003,25
1,0,1125,1125,25
1,0,601,601,25
1,0,158,158,25
1,0,1485,1485,25
1,0,1283,1283,25
1,0,268,268,25
1,0,905,905,25
1,0,692,692,25
1,0,170,170,25
1,0,1039,1039,25
1,0,926,926,25
1,0,161,161,25
1,0,1321,1321,25
1,0,1384,1384,25
1,0,1290,1290,25
1,0,1312,1312,25
1,0,252,252,25
1,0,1367,1367,25
1,0,399,399,25
1,0,1161,1161,25
1,0,228,228,25
1,0,1249,1249,25
1,0,1192,1192,25
1,0,380,380,25
1,0,14,14,25
1,0,187,187,25
1,0,355,355,25
1,0,281,281,25
1,0,59,59,25
1,0,1006,1006,25
1,0,1377,1377,25
1,0,981,981,25
1,0,90,90,25
1,0,111,111,25
1,0,312,312,25
1,0,398,398,25
1,0,493,493,25
1,0,223,223,25
1,0,23,23,25
1,0,969,969,25
1,0,1309,1309,25
1,0,310,310,25
1,0,1487,1487,25
1,0,98,98,25
1,0,976,976,25
1,0,1230,1230,25
1,0,280,280,25
1,0,42,42,25
1,0,719,719,25
1,0,1343,1343,25
1,0,1382,1382,25
1,0,196,196,25
1,0,518,518,25
1,0,105,105,25
1,0,664,664,25
1,0,912,912,25
1,0,626,626,25
1,0,133,133,25
1,0,807,807,25
1,0,128,128,25
1,0,1438,1438,25
1,0,1235,1235,25
1,0,1147,1147,25
1,0,288,288,25
1,0,1181,1181,25
1,0,380,380,25
1,0,683,683,25
1,0,1092,1092,25
1,0,1472,1472,25
2,0,511,511,25
2,0,670,670,25
2,0,1016,1016,25
2,0,626,626,25
2,0,131,131,25
2,0,771,771,25
2,0,14,14,25
2,0,713,713,25
2,0,708,708,25
2,0,988,988,25
2,0,750,750,25
2,0,769,769,25
2,0,1258,1258,25
2,0,1349,1349,25
2,0,1391,1391,25
2,0,46,46,25
2,0,1304,1304,25
2,0,398,398,25
2,0,1018,1018,25
2,0,1199,1199,25
2,0,1056,1056,25
2,0,377,377,25
2,0,667,667,25
2,0,674,674,25
2,0,659,659,25
2,0,338,338,25
2,0,278,278,25
2,0,680,680,25
2,0,1361,1361,25
2,0,290,290,25
2,0,1061,1061,25
2,0,966,966,25
2,0,811,811,25
2,0,749,749,25
2,0,27,27,25
2,0,567,567,25
2,0,585,585,25
2,0,1449,1449,25
2,0,1375,1375,25
2,0,1169,1169,25
2,0,548,548,25
2,0,812,812,25
2,0,1468,1468,25
2,0,463,463,25
2,0,578,578,25
2,0,707,707,25
2,0,739,739,25
2,0,540,540,25
2,0,538,538,25
2,0,304,304,25
2,0,931,931,25
2,0,25,25,25
2,0,923,923,25
2,0,287,287,25
2,0,920,920,25
2,0,498,498,25
2,0,373,373,25
2,0,1028,1028,25
2,0,1106,1106,25
2,0,1082,1082,25
2,0,267,267,25
2,0,698,698,25
2,0,1211,1211,25
2,0,1420,1420,25
2,0,1020,1020,25
2,0,1247,1247,25
2,0,103,103,25
2,0,1344,1344,25
2,0,232,232,25
2,0,1403,1403,25
3,0,844,844,25
3,0,39,39,25
3,0,1165,1165,25
3,0,558,558,25
3,0,836,836,25
3,0,503,503,25
3,0,817,817,25
3,0,1321,1321,25
3,0,1246,1246,25
3,0,330,330,25
3,0,32,32,25
3,0,1011,1011,25
3,0,526,526,25
3,0,989,989,25
3,0,1448,1448,25
3,0,1293,1293,25
3,0,15,15,25
3,0,1297,1297,25
3,0,1396,1396,25
3,0,526,526,25
3,0,1189,1189,25
3,0,443,443,25
3,0,135,135,25
3,0,931,931,25
3,0,679,679,25
3,0,397,397,25
3,0,1415,1415,25
3,0,1377,1377,25
3,0,1471,1471,25
3,0,1427,1427,25
3,0,489,489,25
3,0,375,375,25
3,0,1460,1460,25
3,0,1080,1080,25
3,0,1161,1161,25
3,0,560,560,25
3,0,1114,1114,25
3,0,1440,1440,25
3,0,115,115,25
3,0,1256,1256,25
3,0,1129,1129,25
3,0,669,669,25
3,0,80,80,25
3,0,1043,1043,25
3,0,166,166,25
3,0,1307,1307,25
3,0,169,169,25
3,0,1311,1311,25
3,0,1119,1119,25
3,0,1092,1092,25
3,0,144,144,25
3,0,909,909,25
3,0,1427,1427,25
3,0,19,19,25
3,0,266,266,25
3,0,211,211,25
3,0,878,878,25
3,0,397,397,25
3,0,1408,1408,25
3,0,1319,1319,25
3,0,1115,1115,25
3,0,1378,1378,25
3,0,556,556,25
3,0,1453,1453,25
3,0,475,475,25
3,0,1464,1464,25
3,0,215,215,25
3,0,205,205,25
3,0,850,850,25
3,0,323,323,25
4,0,1063,1063,25
4,0,1341,1341,25
4,0,1020,1020,25
4,0,448,448,25
4,0,24,24,25
4,0,1472,1472,25
4,0,481,481,25
4,0,1198,1198,25
4,0,149,149,25
4,0,1092,1092,25
4,0,915,915,25
4,0,249,249,25
4,0,83,83,25
4,0,1477,1477,25
4,0,335,335,25
4,0,1221,1221,25
4,0,272,272,25
4,0,1462,1462,25
4,0,228,228,25
4,0,219,219,25
4,0,1326,1326,25
4,0,681,681,25
4,0,646,646,25
4,0,1346,1346,25
4,0,318,318,25
4,0,1426,1426,25
4,0,344,344,25
4,0,414,414,25
4,0,1167,1167,25
4,0,659,659,25
4,0,554,554,25
4,0,1378,1378,25
4,0,1309,1309,25
4,0,1000,1000,25
4,0,1404,1404,25
4,0,1270,1270,25
4,0,568,568,25
4,0,1378,1378,25
4,0,652,652,25
4,0,217,217,25
4,0,366,366,25
4,0,1334,1334,25
4,0,1343,1343,25
4,0,567,567,25
4,0,1411,1411,25
4,0,1057,1057,25
4,0,1276,1276,25
4,0,1239,1239,25
4,0,1373,1373,25
4,0,950,950,25
4,0,646,646,25
4,0,105,105,25
4,0,1174,1174,25
4,0,1210,1210,25
4,0,1000,1000,25
4,0,1288,1288,25
4,0,30,30,25
4,0,1257,1257,25
4,0,1476,1476,25
4,0,1231,1231,25
4,0,769,769,25
4,0,638,638,25
4,0,734,734,25
4,0,1008,1008,25
4,0,175,175,25
4,0,1077,1077,25
4,0,897,897,25
4,0,861,861,25
4,0,321,321,25
4,0,1196,1196,25
5,0,325,325,25
5,0,1325,1325,25
5,0,228,228,25
5,0,1296,1296,25
5,0,306,306,25
5,0,284,284,25
5,0,394,394,25
5,0,30,30,25
5,0,1140,1140,25
5,0,587,587,25
5,0,1359,1359,25
5,0,1030,1030,25
5,0,1352,1352,25
5,0,59,59,25
5,0,48,48,25
5,0,1240,1240,25
5,0,1256,1256,25
5,0,199,199,25
5,0,205,205,25
5,0,1174,1174,25
5,0,1160,1160,25
5,0,1291,1291,25
5,0,1210,1210,25
5,0,303,303,25
5,0,1319,1319,25
5,0,598,598,25
5,0,575,575,25
5,0,1271,1271,25
5,0,1285,1285,25
5,0,143,143,25
5,0,590,590,25
5,0,1116,1116,25
5,0,1424,1424,25
5,0,1254,1254,25
5,0,1270,1270,25
5,0,1448,1448,25
5,0,631,631,25
5,0,1023,1023,25
5,0,1460,1460,25
5,0,304,304,25
5,0,1391,1391,25
5,0,1276,1276,25
5,0,543,543,25
5,0,1406,1406,25
5,0,1332,1332,25
5,0,1450,1450,25
5,0,1164,1164,25
5,0,767,767,25
5,0,1298,1298,25
5,0,1183,1183,25
5,0,1148,1148,25
5,0,372,372,25
5,0,668,668,25
5,0,1407,1407,25
5,0,183,183,25
5,0,47,47,25
5,0,22,22,25
5,0,1322,1322,25
5,0,1102,1102,25
5,0,423,423,25
5,0,1177,1177,25
5,0,1286,1286,25
5,0,1392,1392,25
5,0,368,368,25
5,0,591,591,25
5,0,1437,1437,25
5,0,1269,1269,25
5,0,550,550,25
5,0,436,436,25
5,0,947,947,25
6,0,965,965,25
6,0,351,351,25
6,0,1174,1174,25
6,0,1055,1055,25
6,0,1170,1170,25
6,0,976,976,25
6,0,1044,1044,25
6,0,469,469,25
6,0,189,189,25
6,0,1367,1367,25
6,0,206,206,25
6,0,1404,1404,25
6,0,403,403,25
6,0,954,954,25
6,0,192,192,25
6,0,685,685,25
6,0,105,105,25
6,0,1098,1098,25
6,0,915,915,25
6,0,389,389,25
6,0,881,881,25
6,0,192,192,25
6,0,526,526,25
6,0,235,235,25
6,0,1437,1437,25
6,0,958,958,25
6,0,481,481,25
6,0,146,146,25
6,0,1266,1266,25
6,0,43,43,25
6,0,192,192,25
6,0,74,74,25
6,0,987,987,25
6,0,370,370,25
6,0,226,226,25
6,0,895,895,25
6,0,905,905,25
6,0,450,450,25
6,0,1444,1444,25
6,0,156,156,25
6,0,1434,1434,25
6,0,519,519,25
6,0,823,823,25
6,0,610,610,25
6,0,837,837,25
6,0,839,839,25
6,0,478,478,25
6,0,1251,1251,25
6,0,308,308,25
6,0,1126,1126,25
6,0,1115,1115,25
6,0,1062,1062,25
6,0,1151,1151,25
6,0,947,947,25
6,0,378,378,25
6,0,611,611,25
6,0,1001,1001,25
6,0,700,700,25
6,0,838,838,25
6,0,543,543,25
6,0,1146,1146,25
6,0,96,96,25
6,0,1376,1376,25
6,0,672,672,25
6,0,1303,1303,25
6,0,375,375,25
6,0,513,513,25
6,0,1165,1165,25
6,0,773,773,25
6,0,1076,1076,25
7,0,545,545,25
7,0,1135,1135,25
7,0,699,699,25
7,0,817,817,25
7,0,175,175,25
7,0,40,40,25
7,0,769,769,25
7,0,211,211,25
7,0,17,17,25
7,0,922,922,25
7,0,1319,1319,25
7,0,213,213,25
7,0,767,767,25
7,0,488,488,25
7,0,1180,1180,25
7,0,524,524,25
7,0,1349,1349,25
7,0,1445,1445,25
7,0,1274,1274,25
7,0,98,98,25
7,0,1032,1032,25
7,0,1114,1114,25
7,0,1251,1251,25
7,0,91,91,25
7,0,1202,1202,25
7,0,1379,1379,25
7,0,485,485,25
7,0,1379,1379,25
7,0,1222,1222,25
7,0,1119,1119,25
7,0,626,626,25
7,0,1487,1487,25
7,0,515,515,25
7,0,642,642,25
7,0,822,822,25
7,0,661,661,25
7,0,357,357,25
7,0,1257,1257,25
7,0,87,87,25
7,0,83,83,25
7,0,909,909,25
7,0,671,671,25
7,0,985,985,25
7,0,1040,1040,25
7,0,914,914,25
7,0,87,87,25
7,0,1054,1054,25
7,0,758,758,25
7,0,370,370,25
7,0,852,852,25
7,0,1310,1310,25
7,0,101,101,25
7,0,681,681,25
7,0,1084,1084,25
7,0,1132,1132,25
7,0,714,714,25
7,0,100,100,25
7,0,34,34,25
7,0,1473,1473,25
7,0,1159,1159,25
7,0,1268,1268,25
7,0,930,930,25
7,0,1122,1122,25
7,0,1015,1015,25
7,0,1390,1390,25
7,0,1180,1180,25
7,0,982,982,25
7,0,459,459,25
7,0,41,41,25
7,0,1073,1073,25
8,0,148,148,25
8,0,191,191,25
8,0,505,505,25
8,0,1053,1053,25
8,0,1141,1141,25
8,0,596,596,25
8,0,858,858,25
8,0,992,992,25
8,0,643,643,25
8,0,267,267,25
8,0,1304,1304,25
8,0,360,360,25
8,0,462,462,25
8,0,314,314,25
8,0,1192,1192,25
8,0,192,192,25
8,0,83,83,25
8,0,703,703,25
8,0,292,292,25
8,0,796,796,25
8,0,1477,1477,25
8,0,1119,1119,25
8,0,301,301,25
8,0,1361,1361,25
8,0,1461,1461,25
8,0,1478,1478,25
8,0,981,981,25
8,0,353,353,25
8,0,433,433,25
8,0,1404,1404,25
8,0,493,493,25
8,0,635,635,25
8,0,1397,1397,25
8,0,66,66,25
8,0,1254,1254,25
8,0,261,261,25
8,0,656,656,25
8,0,1188,1188,25
8,0,1167,1167,25
8,0,166,166,25
8,0,463,463,25
8,0,1477,1477,25
8,0,1484,1484,25
8,0,849,849,25
8,0,1236,1236,25
8,0,1336,1336,25
8,0,1302,1302,25
8,0,1408,1408,25
8,0,1296,1296,25
8,0,638,638,25
8,0,490,490,25
8,0,109,109,25
8,0,1050,1050,25
8,0,1485,1485,25
8,0,1299,1299,25
8,0,354,354,25
8,0,625,625,25
8,0,1046,1046,25
8,0,136,136,25
8,0,34,34,25
8,0,42,42,25
8,0,977,977,25
8,0,1303,1303,25
8,0,230,230,25
8,0,937,937,25
8,0,1145,1145,25
8,0,408,408,25
8,0,509,509,25
8,0,920,920,25
8,0,127,127,25
9,0,25,25,25
9,0,256,256,25
9,0,16,16,25
9,0,1427,1427,25
9,0,946,946,25
9,0,31,31,25
9,0,1377,1377,25
9,0,215,215,25
9,0,17,17,25
9,0,1304,1304,25
9,0,563,563,25
9,0,1132,1132,25
9,0,1477,1477,25
9,0,1380,1380,25
9,0,835,835,25
9,0,20,20,25
9,0,17,17,25
9,0,530,530,25
9,0,627,627,25
9,0,976,976,25
9,0,596,596,25
9,0,853,853,25
9,0,1053,1053,25
9,0,1066,1066,25
9,0,399,399,25
9,0,1162,1162,25
9,0,537,537,25
9,0,1368,1368,25
9,0,1075,1075,25
9,0,96,96,25
9,0,724,724,25
9,0,1403,1403,25
9,0,340,340,25
9,0,876,876,25
9,0,797,797,25
9,0,1054,1054,25
9,0,1435,1435,25
9,0,662,662,25
9,0,1039,1039,25
9,0,124,124,25
9,0,1273,1273,25
9,0,1072,1072,25
9,0,890,890,25
9,0,118,118,25
9,0,1264,1264,25
9,0,608,608,25
9,0,541,541,25
9,0,208,208,25
9,0,642,642,25
9,0,281,281,25
9,0,1421,1421,25
9,0,1250,1250,25
9,0,22,22,25
9,0,965,965,25
9,0,440,440,25
9,0,1227,1227,25
9,0,963,963,25
9,0,1149,1149,25
9,0,1373,1373,25
9,0,1261,1261,25
9,0,504,504,25
9,0,580,580,25
9,0,1381,1381,25
9,0,706,706,25
9,0,162,162,25
9,0,1459,1459,25
9,0,1412,1412,25
9,0,1331,1331,25
9,0,404,404,25
9,0,156,156,25
10,0,1222,1222,25
